@relation feature_vector

@attribute Subject {system,it,data,sharing,program,agreements,standards,Resources,A-130,Standards,providers,maintenance,personnel,community,management,provider,CDN,product,remove,peering,crowds,replication,research,Peering,condition,increases,relationships,instance,PA,System,protocols,information,CDNs,functions,s,host,policies,ensures,delegation,conjunction,terms,algorithms,Mediator,resources,entities,arrangement,rols,content,decision,traffic,Registry,servers,access,Repository,Agent,requirements,negotiations,distribution,redirection,assignment,â,Server,registry,transmission,vessel,acknowledgement,provide,fishing,solution,header,ERS,file,documents,other,methods,Master,report,corrections,messages,facilities,deletions,message,communications,facility,BE,Frames,network,accumulation,recirculation,This,processes,Fourier,Transform,process,amount,GUI,operator,screen,users,RLCS,levels,software,change,rate,status,command,user,computers,checked,alarms,more,verification,logs,computer,ID,DCUs,pressure,Temperature,Voltages,alarm,device,log,Track,units,Log,Operation,sequence,password,stamp,way,values,Administrator,changes,reports,function,control,TCS,Software,application,hardware,power,causing,display,using,indicate,fault,AV,plan,provides,game,question,story,questions,reply,Ability,people,calendars,files,admin,accounts/addresses,print,retention,requests,agencies,backup,e-mail,Update,diligence,maintain,elements,Services,Authority,Department,systems,Provider,Personnel,date,Activation,field,LRN,validate,Block,SPID,modification,version,Indicator,Versions,input,authorization,Code,Version,interface,instruments,Settlement,majority,activity,participants,Market,costs,creating,trading,practices,procedures,integrity,environment,ISIN,purposes,MMF,JSE,immediacy,ISINs,interaction,STRATE,Issuance,Model,components,component,Participants,department,ANNA,ISO,rules,arrangements,MMI,Discount,bought,Yield,coupon,value,home,center,temperature,thermostats}
@attribute S-TAG {NN,PRP,NNS,VBG,NNP,NNPS,VB,VBZ,VBP,JJ,DT,VBN,JJR}
@attribute S-NER {O,TITLE,ORGANIZATION,MISC,STATE_OR_PROVINCE,PERSON}
@attribute S-Type {'abstract entity',null,'physical entity'}
@attribute Verb {use,for,have,shall,mitigate,from,publish,collects,at,prioritize,support,becoming,within,collect,complete,to,handle,accept,with,establish,sharing,maintain,provide,define,accommodate,test,operate,in,of,null,about,â,peering,CDN,remove,enabling,allow,on,determining,be,requires,share,allows,through,achieve,consider,specify,identifies,passes,discover,performs,predicting,configure,participating,regarding,enables,exchange,do,improving,decrease,reduce,is,initiates,In,ensures,under,are,perform,between,as,generates,encapsulates,discovering,register,supplies,provides,establishing,acquire,by,using,assist,serving,disseminating,publishes,registers,capture,request,match,generate,facilitate,Generate,logsheet,declaration,providing,via,transmit,than,permit,must,containing,receive,been,transmissions,send,notify,verify,guarantee,received,against,assemble,into,contains,along,replace,apply,adjustments,make,prior,will,should,Transform,display,acknowledge,include,change,process,monitor,update,control,check,abort,indicate,indicates,outside,opening,operator,present,has,determine,override,Failed,Initialize,reading,identify,proceed,initialize,contain,Schedule,execute,fails,can,resume,issue,command,sequence,employ,hash,testing,upload,controlling,Upon,enter,was,upon,During,inform,attempts,recording,impacting,conduct,storing,minimum,retrieve,compute,analyze,skip,receives,selects,follow,click,chooses,displays,give,choose,user,diect,wait,makes,opens,inbox,migrate,admin,folders,create,customize,meet,select,search,From,move,dispose,recover,restore,Delete,fulfill,integrate,data,log,download,default,receiving,modify,supports,add,delete,query,reject,suppress,require,Create,set,re-send,value,view,see,message,being,leave,registered,improve,creating,approved,automatically,estimates,distinguish,requested,like,would,represent,develop,by/to,To,identified,fixed,communication,throughout}
@attribute V-TAG {VB,IN,MD,VBZ,VBG,TO,NN,null,VBP,VBN,NNS,RB,VBD}
@attribute V-CAT {transitive,null,intransitive}
@attribute V-Process {N,Y,null}
@attribute Object {longitude,timestamps,minimum,administrator,able,attacks,shutdown,data,it,rate,handling,observations,available,sources,minutes,them,receipt,seconds,check,request,minute,information,requests,users,operations,environment,tools,support,service,staff,methods,criteria,rules,standards,documentation,system,technologies,contributions,delivery,Plan,A-130,Resources,requirements,Management,outlined,Institute,NIST,Standards,B,providers,network,metadata,restrictions,communications,access,€,assists,CDNs,resources,CDN,peering,internetworking,need,demand,â,compensation,participants,undertaken,research,s,scale/reach,sharing,increases,entities,administration,interactions,relationships,coordination,activities,roles,PA,peers,process,performance,protocols,participating,availability,validation,load,cost,server,replicates,event,trigger,hotspot,content,end-users,host,permitted,policies,agent,mediator,SLA-allocator,enforced,caching,selection,serversâ,servers,basis,PA.,conjunction,established,there,replicated,taken,redirected,resource,details,created,arrangement,administer,set,module,negotiations,PAs,used,conduit,approach,others,performed,DNS,clusters,cluster,levels,gateways,SR.,provider,validated,transmission,vessel,times,transmitted,message,acknowledged,operation,delete,record/report,transmissions,acknowledgement,Receipt,entry,logbook,screens,features,dates,other,populated,printer,file,means,required,Logbook,copies,country,transport,act,logsheet,declaration,Cod,returns,copy,email,string,contents,header,attribute,of,suffix,encrypted,PGP,Master,type,capture,corrections,items,interface,identifiable,trip,submission,messages,report,voyage,reports,up,generated,End,sent,deletions,deletion,operational,establish,facility,use,supplied,Correlator,e2e,output,frames,packets,part,System,statistics,tolerances,all,accumulation,comparison,changes,series,sets,ordered,values,extent,invalids,counts,normalizations,count,based,mode,adjustments,mitigation,processes,constructed,lag,input,any,piped,self,parameter,obtained,M&C,window,operator,alarm,screen,user,status,sensors,RLCS,database,elements,state,integrity,controllers,stored,level,unknown,devices,computers,updated,met,failure,units,changed,thresholds,limits,cabinets,occurs,actions,security,proceed,sequence,device,Requests,Status,Devices,identified,id,field,unit,make,sure,tables,designed,time,automatically,warning,events,Log,sequences,GUI,halted,corrected,memory,period,opening,command,occurred,resume,format,password,function,characters,verification,version,exported,Predator,capable,AVs,payload,control,configurations,necessary,capabilities,power,application,State,Mode,terminated,interruption,startup,attempts,result,interaction,execute,launched,functionality,modes,determination,Detection,condition,removed,placed,allow,functions,plan,received,interfaces,processing,plans,retrieval,names,redundancy,capability,import,links,number,viewing,discretion,validity,range,selected,uplink,area,return,flight,movie,clik,component,link,button,click,begin,page,answer,answers,question,directions,points,plot,correctly,answered,questions,proceeded,score,conclusion,story,related,exit,chance,selects,menus,pages,progress,context,complete,sense,send,product,folders,migrate,agency,organization,people,aid,lists,views,applications,embedded,testing,e-mails,e-mail,accessed,accounts/addresses,intervals,archive,attachments,retention,separate,regulations,results,Date,Subject,search,production,read,location,storage,policy,records,needed,logs,services,ActiveSync,accounts,certified,case,markings,trail,discovery,subscriptions,systems,experience,fields,corresponding,Proof,Concept,Feedback,Snow,SMART,Transit,DDOT,fleet,fleetsä,fleets,Commission,County,RWIS,Department,Weather,D,enumerated,Origin,Center,WMTMS,Corporationä,Highways,TMS,TMC,transactions,sub-directory,Provider,FALSE,Indicator,indicate,Administrator,record,Representation,Interface,Personnel,SOA,NPA-NXX,date,equal,greater,SMS,Filters,downloads,download,Information,Origination,execution,Creation,Date/Time,Activation,value,scheduling,LRN,re-scheduling,a,NPAC,initiated,Event,re-schedule,Create,Block,mechanism,valid,options,days,NPA-NXX-X,personnel,Modification,Deletion,List,updates,Active,broadcasts,validations,Timestamp,completion,broadcast,modification,modified,creation,notification,re-sends,determine,re-send,Blocks,Versions,associated,list,ID,see,modify,fails,deleted,are,affected,Version,subscription,months,tunable,hour,Code,intact,conflict,timestamp,Mashbot,bar,day,traded-settled,gross,seller-buyer,physical,market,issuer-buyer,banks,practices,risks,Market,liquidity,instruments,tradability,costs,trading,benefit,marketability,DvP,known,issued,electronically,clearing,sale-delivery,securities,purposes,SAFIRES,methodology,CSDPs,protocol,SWIFT,User,MMF,JSE,approval,NMPG,respectively,finalisation,ISINs,ISIN,response,immediacy,issuance,settlement,essential,requirement,ZAE,prefix,ZAM,bonds,ZAG,agreed,STRATE,perspective,limited,2004,implemented,capacity,participation,adaptation,NNA,Model,incorporated,Engine,program,request-notification,identification,regarding,notes,provided,SLA,Agreement,BCP,categories,bought,discount,term,maturity,repayable,payable,instrument,call,maturing,temperature,computer,web,DH,called,controllers-sensors,equipped,communication,read-saved,phone,PDA,rooms,home,spaces,controlled}
@attribute O-TAG {NN,NNS,JJ,PRP,VBG,NNP,VBN,NNPS,$,VBZ,VB,RB,IN,DT,VBD,JJR,VBP,CD}
@attribute O-NER {O,TITLE,CAUSE_OF_DEATH,DURATION,ORGANIZATION,MONEY,MISC,STATE_OR_PROVINCE,DATE,LOCATION,PERSON}
@attribute O-Type {'abstract entity',null,'physical entity'}
@attribute Label {true,false}

@data
standards,NNS,O,'abstract entity',support,VB,transitive,N,methods,NNS,O,'abstract entity',false
standards,NNS,O,'abstract entity',support,VB,transitive,N,delivery,NN,O,'abstract entity',true
standards,NNS,O,'abstract entity',support,VB,transitive,N,delivery,NN,O,'abstract entity',true
standards,NNS,O,'abstract entity',support,VB,transitive,N,methods,NNS,O,'abstract entity',false
standards,NNS,O,'abstract entity',to,TO,null,N,users,NNS,O,'physical entity',false
program,NN,O,'abstract entity',maintain,VB,transitive,N,environment,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,environment,NN,O,'abstract entity',true
program,NN,O,'abstract entity',test,NN,transitive,N,environment,NN,O,'abstract entity',true
program,NN,O,'abstract entity',test,NN,transitive,N,environment,NN,O,'abstract entity',true
program,NN,O,'abstract entity',to,TO,null,N,Plan,NNP,O,'abstract entity',false
program,NN,O,'abstract entity',to,TO,null,N,Plan,NNP,O,'abstract entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,system,NN,O,'abstract entity',true
program,NN,O,'abstract entity',to,TO,null,N,Plan,NNP,O,'abstract entity',false
program,NN,O,'abstract entity',to,TO,null,N,Plan,NNP,O,'abstract entity',false
program,NN,O,'abstract entity',in,IN,null,N,A-130,NN,O,null,false
program,NN,O,'abstract entity',in,IN,null,N,A-130,NN,O,null,false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,A-130,NN,O,null,false
Resources,NNP,ORGANIZATION,'abstract entity',of,IN,null,N,Resources,NNP,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',to,TO,null,N,requirements,NNS,O,'abstract entity',false
program,NN,O,'abstract entity',in,IN,null,N,Management,NN,O,'abstract entity',false
A-130,NN,O,null,of,IN,null,N,Resources,NNP,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,outlined,VBN,O,null,false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,A-130,NN,O,null,false
program,NN,O,'abstract entity',in,IN,null,N,Resources,NNP,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',to,TO,null,N,requirements,NNS,O,'abstract entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,Institute,NNP,ORGANIZATION,'abstract entity',true
program,NN,O,'abstract entity',in,IN,null,N,NIST,NNP,ORGANIZATION,'abstract entity',false
Standards,NNPS,ORGANIZATION,'abstract entity',null,null,null,null,NIST,NNP,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',in,IN,null,N,Institute,NNP,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,outlined,VBN,O,null,false
program,NN,O,'abstract entity',in,IN,null,N,Standards,NNPS,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,Standards,NNPS,ORGANIZATION,'abstract entity',false
program,NN,O,'abstract entity',in,IN,null,N,B,NN,O,'physical entity',false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,outlined,VBN,O,null,false
program,NN,O,'abstract entity',operate,VB,intransitive,Y,B,NN,O,'physical entity',false
program,NN,O,'abstract entity',to,TO,null,N,requirements,NNS,O,'abstract entity',false
providers,NNS,O,'physical entity',use,VB,transitive,N,data,NNS,O,'abstract entity',true
providers,NNS,O,'physical entity',shall,MD,null,N,able,JJ,O,null,false
maintenance,NN,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
community,NN,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
community,NN,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
management,NN,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
personnel,NNS,O,'abstract entity',use,VB,transitive,N,system,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,providers,NNS,O,'physical entity',false
program,NN,O,'abstract entity',maintain,VB,transitive,N,information,NN,O,'abstract entity',true
provider,NN,O,'physical entity',about,IN,null,N,network,NN,O,'abstract entity',false
program,NN,O,'abstract entity',maintain,VB,transitive,N,network,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,metadata,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,network,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,restrictions,NNS,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,information,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,providers,NNS,O,'physical entity',false
program,NN,O,'abstract entity',maintain,VB,transitive,N,information,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,communications,NNS,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,information,NN,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,data,NNS,O,'abstract entity',true
program,NN,O,'abstract entity',maintain,VB,transitive,N,access,NN,O,'abstract entity',false
program,NN,O,'abstract entity',maintain,VB,transitive,N,information,NN,O,'abstract entity',true
providers,NNS,O,'physical entity',â,VB,null,N,€,$,MONEY,null,false
CDN,NN,MISC,null,peering,VBG,transitive,N,assists,VBZ,O,'abstract entity',false
product,NN,O,'physical entity',CDN,NN,null,N,CDNs,NNS,O,null,false
remove,VB,O,'abstract entity',for,IN,null,N,resources,NNS,O,'abstract entity',false
program,NN,O,'abstract entity',remove,VB,transitive,Y,CDN,NN,MISC,null,false
remove,VB,O,'abstract entity',for,IN,null,N,CDN,NN,MISC,null,false
program,NN,O,'abstract entity',remove,VB,transitive,Y,resources,NNS,O,'abstract entity',true
product,NN,O,'physical entity',enabling,VBG,transitive,N,peering,VBG,O,null,true
product,NN,O,'physical entity',CDN,NN,null,N,CDNs,NNS,O,null,false
product,NN,O,'physical entity',CDN,NN,null,N,internetworking,VBG,O,null,false
program,NN,O,'abstract entity',remove,VB,transitive,Y,CDN,NN,MISC,null,false
CDN,NN,MISC,null,peering,VBG,transitive,N,delivery,NN,O,'abstract entity',false
remove,VB,O,'abstract entity',for,IN,null,N,resources,NNS,O,'abstract entity',false
program,NN,O,'abstract entity',allow,VB,transitive,N,providers,NNS,O,'physical entity',false
product,NN,O,'physical entity',CDN,NN,null,N,internetworking,VBG,O,null,false
product,NN,O,'physical entity',enabling,VBG,transitive,N,peering,VBG,O,null,true
remove,VB,O,'abstract entity',for,IN,null,N,CDN,NN,MISC,null,false
product,NN,O,'physical entity',enabling,VBG,transitive,N,CDN,NN,MISC,null,false
program,NN,O,'abstract entity',remove,VB,transitive,Y,resources,NNS,O,'abstract entity',true
product,NN,O,'physical entity',enabling,VBG,transitive,N,CDN,NN,MISC,null,false
providers,NNS,O,'physical entity',â,VB,null,N,€,$,MONEY,null,false
product,NN,O,'physical entity',CDN,NN,null,N,CDNs,NNS,O,null,false
product,NN,O,'physical entity',CDN,NN,null,N,CDNs,NNS,O,null,false
peering,VBG,O,null,in,IN,null,N,delivery,NN,O,'abstract entity',false
program,NN,O,'abstract entity',remove,VB,transitive,Y,need,NN,O,'abstract entity',false
crowds,NNS,O,'abstract entity',in,IN,null,N,demand,NN,O,'physical entity',false
CDN,NN,MISC,null,peering,VBG,transitive,N,delivery,NN,O,'abstract entity',false
peering,VBG,O,null,in,IN,null,N,delivery,NN,O,'abstract entity',false
replication,NN,O,'abstract entity',on,IN,null,N,â,NN,O,null,false
replication,NN,O,'abstract entity',determining,VBG,transitive,Y,compensation,NN,O,'abstract entity',false
replication,NN,O,'abstract entity',determining,VBG,transitive,Y,participants,NNS,O,'physical entity',false
research,NN,O,'abstract entity',be,VB,intransitive,N,undertaken,VBN,O,null,false
replication,NN,O,'abstract entity',determining,VBG,transitive,Y,compensation,NN,O,'abstract entity',false
replication,NN,O,'abstract entity',determining,VBG,transitive,Y,participants,NNS,O,'physical entity',false
replication,NN,O,'abstract entity',on,IN,null,N,â,NN,O,null,false
peering,VBG,O,null,requires,VBZ,transitive,Y,research,NN,O,'abstract entity',false
peering,VBG,O,null,requires,VBZ,transitive,Y,research,NN,O,'abstract entity',false
research,NN,O,'abstract entity',be,VB,intransitive,N,undertaken,VBN,O,null,false
replication,NN,O,'abstract entity',on,IN,null,N,â,NN,O,null,false
providers,NNS,O,'physical entity',share,VB,intransitive,N,resources,NNS,O,'abstract entity',true
providers,NNS,O,'physical entity',share,VB,intransitive,N,resources,NNS,O,'abstract entity',true
CDN,NN,O,null,allows,VBZ,transitive,N,providers,NNS,O,'physical entity',false
CDN,NN,O,null,allows,VBZ,transitive,N,providers,NNS,O,'physical entity',false
CDN,NN,O,null,through,IN,null,N,s,NNS,O,'abstract entity',false
CDN,NN,O,null,achieve,VB,transitive,N,scale/reach,NN,O,null,false
sharing,NN,O,'abstract entity',with,IN,null,N,s,NNS,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,sharing,NN,O,'abstract entity',false
CDN,NN,O,null,achieve,VB,transitive,N,scale/reach,NN,O,null,false
CDN,NN,O,null,achieve,VB,transitive,N,scale/reach,NN,O,null,false
CDN,NN,O,null,through,IN,null,N,s,NNS,O,'abstract entity',false
Peering,VBG,O,null,allows,VBZ,transitive,N,CDN,NN,O,null,false
CDN,NN,O,null,achieve,VB,transitive,N,scale/reach,NN,O,null,false
Peering,VBG,O,null,allows,VBZ,transitive,N,CDN,NN,O,null,false
CDN,NN,O,null,through,IN,null,N,sharing,NN,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,s,NNS,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,s,NNS,O,'abstract entity',false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
increases,NNS,O,'abstract entity',in,IN,null,N,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,increases,NNS,O,'abstract entity',false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,increases,NNS,O,'abstract entity',false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,increases,NNS,O,'abstract entity',false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,CDN,NN,O,null,false
condition,NN,O,'abstract entity',consider,VB,transitive,Y,increases,NNS,O,'abstract entity',false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,entities,NNS,O,null,false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,administration,NN,O,'abstract entity',false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,administration,NN,O,'abstract entity',false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,interactions,NNS,O,'abstract entity',false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,entities,NNS,O,null,false
relationships,NNS,O,'abstract entity',specify,VB,intransitive,Y,interactions,NNS,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,relationships,NNS,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,coordination,NN,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,relationships,NNS,O,'abstract entity',false
CDN,NN,O,null,through,IN,null,N,relationships,NNS,O,'abstract entity',false
CDN,NN,O,null,identifies,VBZ,intransitive,Y,activities,NNS,O,'abstract entity',true
CDN,NN,O,null,through,IN,null,N,coordination,NN,O,'abstract entity',false
CDN,NN,O,null,identifies,VBZ,intransitive,Y,activities,NNS,O,'abstract entity',true
CDN,NN,O,null,identifies,VBZ,intransitive,Y,roles,NNS,O,'abstract entity',true
CDN,NN,O,null,identifies,VBZ,intransitive,Y,activities,NNS,O,'abstract entity',true
CDN,NN,O,null,identifies,VBZ,intransitive,Y,roles,NNS,O,'abstract entity',true
CDN,NN,O,null,through,IN,null,N,coordination,NN,O,'abstract entity',false
CDN,NN,O,null,identifies,VBZ,intransitive,Y,activities,NNS,O,'abstract entity',true
CDN,NN,O,null,through,IN,null,N,coordination,NN,O,'abstract entity',false
CDN,NN,O,null,identifies,VBZ,intransitive,Y,roles,NNS,O,'abstract entity',true
CDN,NN,O,null,identifies,VBZ,intransitive,Y,roles,NNS,O,'abstract entity',true
CDN,NN,O,null,through,IN,null,N,relationships,NNS,O,'abstract entity',false
instance,NN,O,'abstract entity',passes,VBZ,intransitive,N,requirements,NNS,O,'abstract entity',false
instance,NN,O,'abstract entity',discover,VB,transitive,N,resources,NNS,O,'abstract entity',false
instance,NN,O,'abstract entity',discover,VB,transitive,N,resources,NNS,O,'abstract entity',false
instance,NN,O,'abstract entity',to,TO,null,N,PA,NN,STATE_OR_PROVINCE,'physical entity',false
instance,NN,O,'abstract entity',from,IN,null,N,peers,NNS,O,'physical entity',false
instance,NN,O,'abstract entity',to,TO,null,N,PA,NN,STATE_OR_PROVINCE,'physical entity',false
PA,NN,ORGANIZATION,'physical entity',performs,VBZ,intransitive,N,process,NN,O,'abstract entity',true
PA,NN,ORGANIZATION,'physical entity',predicting,VBG,transitive,Y,peers,NNS,O,'physical entity',false
PA,NN,ORGANIZATION,'physical entity',predicting,VBG,transitive,Y,performance,NN,O,'abstract entity',false
System,NNP,MISC,'abstract entity',configure,VB,transitive,Y,protocols,NNS,O,'abstract entity',true
System,NNP,MISC,'abstract entity',configure,VB,transitive,Y,protocols,NNS,O,'abstract entity',true
protocols,NNS,O,'abstract entity',participating,VBG,intransitive,Y,CDNs,NNS,O,null,false
protocols,NNS,O,'abstract entity',allow,VBP,transitive,N,participating,VBG,O,null,false
information,NN,O,'abstract entity',regarding,VBG,transitive,N,availability,NN,O,'abstract entity',false
protocols,NNS,O,'abstract entity',allow,VBP,transitive,N,participating,VBG,O,null,false
information,NN,O,'abstract entity',regarding,VBG,transitive,N,availability,NN,O,'abstract entity',false
Peering,VBG,O,null,enables,VBZ,transitive,N,CDNs,NNS,O,null,true
CDNs,NNS,O,null,exchange,NN,intransitive,N,information,NN,O,'abstract entity',true
Peering,VBG,O,null,enables,VBZ,transitive,N,CDNs,NNS,O,null,true
system,NN,O,'abstract entity',do,VBP,intransitive,N,validation,NN,O,'abstract entity',true
system,NN,O,'abstract entity',do,VBP,intransitive,N,peering,VBG,O,null,true
system,NN,O,'abstract entity',improving,VBG,transitive,N,performance,NN,O,'abstract entity',false
system,NN,O,'abstract entity',of,IN,null,N,access,NN,O,'abstract entity',false
system,NN,O,'abstract entity',decrease,NN,intransitive,N,access,NN,O,'abstract entity',true
system,NN,O,'abstract entity',improving,VBG,transitive,N,delivery,NN,O,'abstract entity',false
system,NN,O,'abstract entity',reduce,VB,intransitive,Y,load,NN,O,'physical entity',false
system,NN,O,'abstract entity',decrease,NN,intransitive,N,cost,NN,O,'abstract entity',false
system,NN,O,'abstract entity',improving,VBG,transitive,N,performance,NN,O,'abstract entity',false
system,NN,O,'abstract entity',improving,VBG,transitive,N,delivery,NN,O,'abstract entity',false
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,server,NN,O,'physical entity',false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,replicates,VBZ,O,null,false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,server,NN,O,'physical entity',false
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,replicates,VBZ,O,null,false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,event,NN,O,'abstract entity',false
it,PRP,O,'abstract entity',initiates,VBZ,transitive,Y,trigger,VB,O,'physical entity',false
functions,NNS,O,'abstract entity',In,IN,null,N,hotspot,NN,O,'physical entity',false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,hotspot,NN,O,'physical entity',false
functions,NNS,O,'abstract entity',In,IN,null,N,event,NN,O,'abstract entity',false
host,NN,TITLE,'physical entity',ensures,VBZ,transitive,N,content,NN,O,'abstract entity',false
policies,NNS,O,'abstract entity',with,IN,null,N,CDNs,NNS,O,null,false
ensures,VBZ,O,null,to,TO,null,N,end-users,NNS,O,'physical entity',false
host,NN,TITLE,'physical entity',ensures,VBZ,transitive,N,delivery,NN,O,'abstract entity',false
host,NN,TITLE,'physical entity',ensures,VBZ,transitive,N,end-users,NNS,O,'physical entity',false
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,host,NN,TITLE,'physical entity',false
ensures,VBZ,O,null,of,IN,null,N,content,NN,O,'abstract entity',false
host,NN,TITLE,'physical entity',ensures,VBZ,transitive,N,end-users,NNS,O,'physical entity',false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,host,NN,TITLE,'physical entity',false
delegation,NN,O,'abstract entity',is,VBZ,intransitive,N,permitted,VBN,O,null,false
delegation,NN,O,'abstract entity',under,IN,null,N,policies,NNS,O,'abstract entity',false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,agent,NN,O,'physical entity',false
conjunction,NN,O,'abstract entity',with,IN,null,N,mediator,NN,TITLE,'physical entity',false
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,agent,NN,O,'physical entity',false
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,SLA-allocator,NN,MISC,null,false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,SLA-allocator,NN,MISC,null,false
terms,NNS,O,'abstract entity',are,VBP,intransitive,N,enforced,VBN,O,null,false
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,caching,NN,O,null,true
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,selection,NN,O,'abstract entity',true
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,selection,NN,O,'abstract entity',true
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,selection,NN,O,'abstract entity',true
functions,NNS,O,'abstract entity',is,VBZ,intransitive,N,serversâ,NN,O,null,false
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,caching,NN,O,null,true
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,caching,NN,O,null,true
algorithms,NNS,O,'abstract entity',between,IN,null,N,servers,NNS,O,'physical entity',false
algorithms,NNS,O,'abstract entity',perform,VB,intransitive,N,selection,NN,O,'abstract entity',true
algorithms,NNS,O,'abstract entity',between,IN,null,N,servers,NNS,O,'physical entity',false
s,NNS,O,'abstract entity',is,VBZ,intransitive,N,serversâ,NN,O,null,false
algorithms,NNS,O,'abstract entity',between,IN,null,N,servers,NNS,O,'physical entity',false
